date,total_mcap
2021-02-01,1007250429915.1285
2021-02-02,1022658912942.6725
2021-02-03,1087233665114.9822
2021-02-04,1155244352202.0134
2021-02-05,1140373997258.8071
2021-02-06,1204718080993.5562
2021-02-07,1219827909782.4055
2021-02-08,1203698962160.2734
2021-02-09,1386485627803.0283
2021-02-10,1412281750818.3613
2021-02-11,1394450391059.0
2021-02-12,1473786296468.564
2021-02-13,1498012659749.4148
2021-02-14,1498064253304.3955
2021-02-15,1517232838308.088
2021-02-16,1491766933339.7815
2021-02-17,1522678743504.1082
2021-02-18,1602652542695.9004
2021-02-19,1619830668449.4036
2021-02-20,1750224064788.3838
2021-02-21,1737838111855.8052
2021-02-22,1788938667002.154
2021-02-23,1688995184291.245
2021-02-24,1504925292659.3586
2021-02-25,1554320732464.2534
2021-02-26,1461760559282.9858
2021-02-27,1449496524559.7612
2021-02-28,1461849973986.5012
2021-03-01,1413981836276.839
2021-03-02,1555412321624.2913
2021-03-03,1520676911437.2012
2021-03-04,1581848336867.5886
2021-03-05,1527647070114.1367
2021-03-06,1534254387685.2258
2021-03-07,1555312482053.396
2021-03-08,1620628148081.0854
2021-03-09,1661512430631.2083
2021-03-10,1743893050188.7595
2021-03-11,1749064486119.112
2021-03-12,1790009892085.169
2021-03-13,1766986936525.0366
2021-03-14,1886962909326.392
2021-03-15,1835415642775.0825
2021-03-16,1756077126160.1038
2021-03-17,1782168404391.6982
2021-03-18,1848143546359.3538
2021-03-19,1814931030111.6895
2021-03-20,1843998144321.815
2021-03-21,1847743829295.198
2021-03-22,1830739554415.424
2021-03-23,1743347291161.4685
2021-03-24,1740847699737.4338
2021-03-25,1673338981648.615
2021-03-26,1644162500222.1946
2021-03-27,1766535395615.963
2021-03-28,1789956230827.721
2021-03-29,1790487917221.5745
2021-03-30,1858210121180.3486
2021-03-31,1895229414300.4355
2021-04-01,1913867932710.9458
2021-04-02,1934694928438.3062
2021-04-03,1977293341984.3613
2021-04-04,1910020570238.727
2021-04-05,1976080674447.7173
2021-04-06,2021691992108.407
2021-04-07,2027632508499.696
2021-04-08,1935246962308.5005
2021-04-09,2025606141313.133
2021-04-10,2032933695302.7708
2021-04-11,2099864791188.136
2021-04-12,2120955502284.677
2021-04-13,2137391556989.8345
2021-04-14,2257905767732.786
2021-04-15,2281110204919.622
2021-04-16,2328416991994.6577
2021-04-17,2309422828666.145
2021-04-18,2253220345461.8994
2021-04-19,2122960759138.6917
2021-04-20,2088114425282.7847
2021-04-21,2136190761281.4763
2021-04-22,2072355868663.3171
2021-04-23,2000005661660.8208
2021-04-24,1962950278364.6245
2021-04-25,1900954862808.2031
2021-04-26,1884727166137.9548
2021-04-27,2084903147563.984
2021-04-28,2159874204030.9014
2021-04-29,2167119583248.2341
2021-04-30,2153078214998.5598
2021-05-01,2281318529371.7925
2021-05-02,2324306288454.2046
2021-05-03,2295280844216.862
2021-05-04,2397776332059.293
2021-05-05,2272777339825.439
2021-05-06,2473803920663.7915
2021-05-07,2458657330190.3223
2021-05-11,2435430372509.124
2021-05-12,2555049610548.6226
2021-05-13,2261359861790.6035
2021-05-14,2288536004332.9453
2021-05-15,2393399825226.1987
2021-05-16,2249437581264.8843
2021-05-17,2246926825791.7217
2021-05-18,2097613637716.1462
2021-05-19,2120046170659.1362
2021-05-20,1650014830365.5889
2021-05-21,1819997899122.6753
2021-05-22,1650516768006.78
2021-05-23,1612986134319.4631
2021-05-24,1467527465974.816
2021-05-25,1713704200846.994
2021-05-26,1712361869016.706
2021-05-27,1804768448943.684
2021-05-28,1750962226390.6633
2021-05-29,1607308830721.4143
2021-05-30,1542249127241.769
2021-05-31,1597340657987.7385
2021-06-01,1714719192478.5798
2021-06-02,1694999479890.1624
2021-06-03,1752637710700.761
2021-06-04,1831686444453.9177
2021-06-05,1718623371820.4277
2021-06-06,1668123810116.1501
2021-06-07,1694406049972.9927
2021-06-08,1585438739136.1018
2021-06-09,1579329971054.7854
2021-06-10,1692501165638.914
2021-06-11,1631410199363.375
2021-06-12,1600490024304.0476
2021-06-13,1570262381177.8528
2021-06-14,1681449057546.3296
2021-06-15,1736402927314.5166
2021-06-16,1726004874097.1675
2021-06-17,1632795997943.6526
2021-06-18,1639204814794.0977
2021-06-19,1546570035895.0764
2021-06-20,1527656820626.024
2021-06-21,1547083237052.986
2021-06-22,1326881530223.3674
2021-06-23,1318192027167.228
2021-06-24,1395919540277.5664
2021-06-25,1436711601701.1216
2021-06-26,1333666563151.057
2021-06-27,1330730278285.965
2021-06-28,1420636164338.5415
2021-06-29,1443728558799.8442
2021-06-30,1500216548696.9897
2021-07-01,1501678267575.6934
2021-07-02,1434455473887.694
2021-07-03,1445787605773.4182
2021-07-04,1482317524161.059
2021-07-05,1519521337105.654
2021-07-06,1464749059986.7974
2021-07-07,1494135615904.3167
2021-07-08,1491170089504.6868
2021-07-09,1417995750823.3765
2021-07-10,1459069743584.5999
2021-07-11,1443380670139.1958
2021-07-12,1463628641772.9148
2021-07-13,1421260884646.3074
2021-07-14,1385868386145.021
2021-07-15,1394056439824.0864
2021-07-16,1352066655839.7854
2021-07-17,1321306617935.741
2021-07-18,1332334722071.1262
2021-07-19,1343785187201.1982
2021-07-20,1293001847404.7483
2021-07-21,1250934441717.1426
2021-07-22,1355850168909.9011
2021-07-23,1371759053291.3782
2021-07-24,1415220075130.7793
2021-07-25,1449496243939.1904
2021-07-26,1479036935795.9175
2021-07-27,1522335993194.668
2021-07-28,1577229206481.6765
2021-07-29,1602664538833.8884
2021-07-30,1623737025255.2822
2021-07-31,1682890007956.6992
2021-08-01,1700634173151.1936
2021-08-02,1656501982392.4932
2021-08-03,1659494608442.3418
2021-08-04,1616841929643.5994
2021-08-05,1693269857248.079
2021-08-06,1735970832542.1367
2021-08-07,1795336779585.824
2021-08-08,1894103369853.5928
2021-08-09,1831577104255.124
2021-08-10,1928130696844.3015
2021-08-11,1935578598578.6914
2021-08-12,1967833961476.6165
2021-08-13,1920270050739.066
2021-08-14,2069584977869.867
2021-08-15,2067008217601.1953
2021-08-16,2082918894749.2673
2021-08-17,2040882837799.8445
2021-08-18,1963342286765.0586
2021-08-19,1991750511997.0461
2021-08-20,2087236399807.1929
2021-08-21,2171169876409.4856
2021-08-22,2154987783364.316
2021-08-23,2173750901417.2212
2021-08-24,2218073728756.8936
2021-08-25,2128106001229.3774
2021-08-26,2173444863294.584
2021-08-27,2090425409052.892
2021-08-28,2190195265292.6501
2021-08-29,2182233904454.4539
2021-08-30,2176063009718.653
2021-08-31,2122376154308.0498
2021-09-01,2177855554660.6536
2021-09-02,2284215614490.9614
2021-09-03,2305273424038.125
2021-09-04,2356803003182.5776
2021-09-05,2360124154262.924
2021-09-06,2430595386008.49
2021-09-07,2467449811043.712
2021-09-08,2178023416867.3274
2021-09-09,2183285697116.535
2021-09-10,2202322596433.751
2021-09-11,2114309322365.7844
2021-09-12,2146723166946.479
2021-09-13,2213460447957.1304
2021-09-14,2131427727246.276
2021-09-15,2214734670706.264
2021-09-16,2276908883157.3564
2021-09-17,2257744229875.455
2021-09-18,2205875877604.2227
2021-09-19,2243659349065.644
2021-09-20,2194191366150.3625
2021-09-21,1963324648956.8716
2021-09-22,1851104619461.337
2021-09-23,2038731006144.3413
2021-09-24,2101111235271.389
2021-09-25,2003568364157.925
2021-09-26,1986671912746.208
2021-09-27,2002422738603.8677
2021-09-28,1956646300611.8125
2021-09-29,1891742856250.849
2021-09-30,1923510726765.9246
2021-10-01,2007964177941.0784
2021-10-02,2188486687980.3057
2021-10-03,2205964920078.661
2021-10-04,2229228752057.795
2021-10-05,2240218315410.7295
2021-10-06,2319372463309.179
2021-10-07,2397527745301.024
2021-10-08,2374003007734.6294
2021-10-09,2373790516357.4453
2021-10-10,2416519478260.0703
2021-10-11,2355424325767.2124
2021-10-12,2426897354858.932
2021-10-13,2401026677599.0234
2021-10-14,2466635067153.601
2021-10-15,2493376004676.009
2021-10-16,2595796731320.491
2021-10-17,2586103637409.6523
2021-10-18,2587001290539.468
2021-10-19,2578021025117.087
2021-10-20,2645478525697.0464
2021-10-21,2760895309620.2764
2021-10-22,2656657570895.183
2021-10-23,2639283157788.9053
2021-10-24,2686270799786.3516
2021-10-25,2658973132395.7373
2021-10-26,2740413870449.7046
2021-10-27,2691851020876.8193
2021-10-28,2573582479033.6763
2021-10-29,2702633048958.2056
2021-10-30,2785475949264.6
2021-10-31,2748484384181.6997
2021-11-01,2747585244841.387
2021-11-02,2767946929113.899
2021-11-03,2868955551889.379
2021-11-04,2886729266602.721
2021-11-05,2841040602866.566
2021-11-06,2843377465062.6875
2021-11-07,2866948640033.1567
2021-11-08,2939397182728.631
2021-11-09,3069114721078.277
2021-11-10,3047998518216.157
2021-11-11,2944942309024.594
2021-11-12,2986396290688.881
2021-11-13,2953129520735.1406
2021-11-14,2974159946256.154
2021-11-15,3002134978265.3433
2021-11-16,2931805363294.7324
2021-11-17,2755370013848.357
2021-11-18,2772713606520.7637
2021-11-19,2596193937102.131
2021-11-20,2733665820498.4897
2021-11-21,2804706699285.9443
2021-11-22,2782137433632.171
2021-11-23,2657912375021.5713
2021-11-24,2745526554544.185
2021-11-25,2704493908263.6855
2021-11-26,2802698118151.867
2021-11-27,2564548542411.5845
2021-11-28,2599590271847.462
2021-11-29,2700079559542.111
2021-11-30,2753119950590.144
2021-12-01,2764060485711.209
2021-12-02,2769274925737.002
2021-12-03,2740203856866.176
2021-12-04,2607848144127.4385
2021-12-05,2427332738449.346
2021-12-06,2410315207944.959
2021-12-07,2479806127034.4473
2021-12-08,2479874033106.093
2021-12-09,2514801133114.0356
2021-12-10,2375171704660.67
2021-12-11,2304424349391.003
2021-12-12,2387164217246.578
2021-12-13,2421518719259.424
2021-12-14,2239457794596.728
2021-12-15,2308727536079.2104
2021-12-16,2371086501555.098
2021-12-17,2328229067216.41
2021-12-18,2280117347033.899
2021-12-19,2325279489547.2715
2021-12-20,2311688418083.905
2021-12-21,2320635200378.404
2021-12-22,2395590976698.9
2021-12-23,2399351537964.508
2021-12-24,2506557320241.176
2021-12-25,2485787757449.7354
2021-12-26,2502102752818.639
2021-12-27,2518761038457.3447
2021-12-28,2518093236118.5273
2021-12-29,2368531971478.189
2021-12-30,2299581960911.4907
2021-12-31,2334049999579.327
2022-01-01,2310406051486.6807
2022-01-02,2385349571567.9634
2022-01-03,2387734097121.4736
2022-01-04,2352626039695.543
2022-01-05,2348377701243.8
2022-01-06,2213515197820.0317
2022-01-07,2190192707808.4746
2022-01-08,2082371705129.0942
2022-01-09,2056427560361.3706
2022-01-10,2078980323360.8965
2022-01-11,2048217284880.2244
2022-01-12,2122791342007.028
2022-01-13,2209430924871.236
2022-01-14,2142903617259.0034
2022-01-15,2178767599703.848
2022-01-16,2191598240236.9026
2022-01-17,2202896575933.7876
2022-01-18,2138076402823.2817
2022-01-19,2120476657544.2173
2022-01-20,2078517964765.8662
2022-01-21,2020986941538.4426
2022-01-22,1789786524305.7236
2022-01-23,1695405780827.1772
2022-01-24,1766633767600.214
2022-01-25,1745967920908.7568
2022-01-26,1761729261295.2947
2022-01-27,1756782594545.7705
2022-01-28,1749135229291.7405
2022-01-29,1789051729131.5671
2022-01-30,1814915882177.345
2022-01-31,1797782445736.7275
2022-02-01,1835333623368.8398
2022-02-02,1865430331320.4045
2022-02-03,1789751126244.1624
2022-02-04,1797119400001.945
2022-02-05,1982760851110.355
2022-02-06,1983651452081.4692
2022-02-07,2025827209678.6235
2022-02-08,2101529628223.9048
2022-02-09,2094090225903.9907
2022-02-10,2129123616122.1655
2022-02-11,2065724013833.9377
2022-02-12,1983962354451.7231
2022-02-13,1979363293326.8623
2022-02-14,1968762116256.759
2022-02-15,1986749266507.2495
2022-02-16,2099556733777.7551
2022-02-17,2074891229504.211
2022-02-18,1930085070296.9421
2022-02-19,1901244543187.2727
2022-02-20,1902732252998.9094
2022-02-21,1822452026549.613
2022-02-22,1755968698896.1064
2022-02-23,1808337187110.3623
2022-02-24,1774040095702.6672
2022-02-25,1787267501711.8823
2022-02-26,1859862362523.9277
2022-02-27,1860631629757.647
2022-02-28,1789112794368.224
2022-03-01,1993954077154.3347
2022-03-02,2032590350063.9126
2022-03-03,2015717453044.005
2022-03-04,1958359575423.275
2022-03-05,1830893767282.7153
2022-03-06,1855445976651.525
2022-03-07,1796182507129.822
2022-03-08,1771937409977.2659
2022-03-09,1806560301572.6504
2022-03-10,1921830676431.6138
2022-03-11,1835552000770.9216
2022-03-12,1810598036463.4983
2022-03-13,1812940272805.1204
2022-03-14,1774053011895.4146
2022-03-15,1831559585008.481
2022-03-16,1828837594010.8743
2022-03-17,1902226115260.2983
2022-03-18,1914935395335.731
2022-03-19,1961233340488.9402
2022-03-20,1983884627472.5884
2022-03-21,1938781173084.3235
2022-03-22,1950477626135.9822
2022-03-23,2000066041727.7563
2022-03-24,2035217305119.2087
2022-03-25,2080206796884.2476
2022-03-26,2075837699408.966
2022-03-27,2097793320924.1206
2022-03-28,2190100025265.5742
2022-03-29,2213102230303.732
2022-03-30,2241154211575.9663
2022-03-31,2245097546941.132
2022-04-01,2186243487996.401
2022-04-02,2244616960471.068
2022-04-03,2236239145463.517
2022-04-04,2271033002902.4424
2022-04-05,2265144833284.0723
2022-04-06,2218958443298.308
2022-04-07,2079659509796.8489
2022-04-08,2112266711981.713
2022-04-09,2051219404653.4963
2022-04-10,2086135487691.9358
2022-04-11,2060811766716.6113
2022-04-12,1920458228679.012
2022-04-13,1961530496703.376
2022-04-14,2008435591415.3298
2022-04-15,1957108866112.2476
2022-04-16,1982304977614.2554
2022-04-17,1982748239885.6973
2022-04-18,1941869255324.4673
2022-04-19,1986595973901.7417
2022-04-20,2022106874861.5808
2022-04-21,2017698347491.3586
2022-04-22,1971386698268.5928
2022-04-23,1953644503127.653
2022-04-24,1937758820245.2712
2022-04-25,1928690537307.5083
2022-04-26,1967815707542.494
2022-04-27,1854129384018.2627
2022-04-28,1897842810587.2173
2022-04-29,1914516621598.0825
2022-04-30,1850598840311.8645
2022-05-01,1784698910754.9077
2022-05-02,1835149147811.8352
2022-05-03,1830885472324.5864
2022-05-04,1800143818000.3345
2022-05-05,1901343201520.4148
2022-05-06,1772427295520.447
2022-05-07,1749327316348.3433
2022-05-08,1711321524177.8396
2022-05-09,1652991709748.5674
2022-05-10,1455128572242.7854
2022-05-11,1488384307444.2378
2022-05-12,1324555996797.6052
2022-05-13,1286429320261.4592
2022-05-14,1318295118615.2852
2022-05-15,1353131612272.9978
2022-05-16,1403780736715.7158
2022-05-17,1338921568714.7727
2022-05-18,1373302551182.7441
2022-05-19,1285096988620.2424
2022-05-20,1341007733035.3228
2022-05-21,1306093293161.92
2022-05-22,1319994122725.1953
2022-05-23,1356266960224.2488
2022-05-24,1312179072796.2708
2022-05-25,1328814305331.1875
2022-05-26,1318747849872.588
2022-05-27,1273577880916.1108
2022-05-28,1240127370555.436
2022-05-29,1267936609176.228
2022-05-30,1282622524680.1228
2022-05-31,1373915394980.8545
2022-06-01,1371462841148.204
2022-06-02,1292656393386.7585
2022-06-03,1312564866912.354
2022-06-04,1278875775054.9705
2022-06-05,1288689028437.8457
2022-06-06,1289861862468.9263
2022-06-07,1332836382002.2676
2022-06-08,1319519037613.5754
2022-06-09,1294040980056.9617
2022-06-10,1291858294664.6357
2022-06-11,1239765118114.3564
2022-06-12,1188035985857.249
2022-06-13,1127005631601.79
2022-06-14,986071050554.6031
2022-06-15,985566486138.1052
2022-06-16,1009783195801.504
2022-06-17,921096386922.8936
2022-06-18,930160668050.4718
2022-06-19,875772660508.1779
2022-06-20,940600742946.4912
2022-06-21,946089104060.2603
2022-06-22,953266943478.7065
2022-06-23,922286269038.9148
2022-06-24,971311118102.0695
2022-06-25,1000681760483.4875
2022-06-26,1008634681929.4121
2022-06-27,985573599858.2549
2022-06-28,975611027408.8999
2022-06-29,946912067155.0785
2022-06-30,934123332938.8079
2022-07-01,921006617728.1869
2022-07-02,908645398263.044
2022-07-03,908318076198.9899
2022-07-04,911843310260.7201
2022-07-05,949731276974.9625
2022-07-06,943257685051.4431
2022-07-07,962081846305.9817
2022-07-08,998349884040.5498
2022-07-09,1001488446672.8643
2022-07-10,997534858445.6766
2022-07-11,967183707752.1301
2022-07-12,926809750392.9529
2022-07-13,899572383506.2245
2022-07-14,939892068516.6978
2022-07-15,959239754914.8727
2022-07-16,977005971075.4741
2022-07-17,1011844013093.8417
2022-07-18,997825040365.3789
2022-07-19,1073736708537.068
2022-07-20,1093622410870.1798
2022-07-21,1084781870629.245
2022-07-22,1102705722308.6987
2022-07-23,1080957250261.2753
2022-07-24,1073298414167.5453
2022-07-25,1085142032808.98
2022-07-26,1010398896592.2444
2022-07-27,1018115919634.586
2022-07-28,1091088712032.4158
2022-07-29,1141373692743.0188
2022-07-30,1150997516666.7544
2022-07-31,1141627437548.6575
2022-08-01,1128416695227.4082
2022-08-02,1124037794220.8535
2022-08-03,1095019477846.0795
2022-08-04,1125200707725.4812
2022-08-05,1108457304813.6006
2022-08-06,1148074387693.3696
2022-08-07,1129615935140.9348
2022-08-08,1148911500790.023
2022-08-09,1172216086109.5024
2022-08-10,1130474810790.9753
2022-08-11,1202522070900.0303
2022-08-12,1195631579781.958
2022-08-13,1218608860411.161
2022-08-14,1221579175368.3386
2022-08-15,1219072906197.9197
2022-08-16,1201503195298.9985
2022-08-17,1190868373281.588
2022-08-18,1168195948938.8633
2022-08-19,1143586931946.6523
2022-08-20,1060689878172.0828
2022-08-21,1057712230266.0144
2022-08-22,1072388944220.6289
2022-08-23,1069250735183.8386
2022-08-24,1071181410564.4736
2022-08-25,1081642143275.1337
2022-08-26,1085321091429.3206
2022-08-27,1015545532244.0563
2022-08-28,1005808854344.9471
2022-08-29,988318034362.805
2022-08-30,1028083975839.4886
2022-08-31,1017528928295.2059
2022-09-01,1021274654652.6311
2022-09-02,1022948615018.1272
2022-09-03,1021717438739.2406
2022-09-04,1019507597368.8358
2022-09-05,1024967477565.8514
2022-09-06,1046119037543.8516
2022-09-07,992757490713.8093
2022-09-08,1021262787010.2336
2022-09-09,1028518852039.3845
2022-09-10,1090995339403.1698
2022-09-11,1108403411602.9482
2022-09-12,1110005084197.9312
2022-09-13,1112699496087.7432
2022-09-14,1029952227275.753
2022-09-15,1043057608197.4568
2022-09-16,1002445218890.4128
2022-09-17,1004442875415.4758
2022-09-18,1012809316581.6359
2022-09-19,970741768475.2397
2022-09-20,985127719315.7782
2022-09-21,960593452692.3514
2022-09-22,939522504820.3206
2022-09-23,983647987025.2687
2022-09-24,979229743675.4846
2022-09-25,972647580915.918
2022-09-26,962031003298.2944
2022-09-27,976719967602.9163
2022-09-28,972466085025.921
2022-09-29,981530729759.916
2022-09-30,985771396000.0128
2022-10-01,980866868240.4513
2022-10-02,973672739003.635
2022-10-03,961431190261.1677
2022-10-04,982344452268.458
2022-10-05,1009060806554.5508
2022-10-06,1003498877210.464
2022-10-07,996301417351.5142
2022-10-08,986024734208.5638
2022-10-09,979170330391.3186
2022-10-10,983930732076.5957
2022-10-11,963892045258.172
2022-10-12,957327540343.115
2022-10-13,960712983977.5668
2022-10-14,962815656949.9697
2022-10-15,959403884003.9495
2022-10-16,953495701667.6589
2022-10-17,963653915808.8687
2022-10-18,978025401932.7628
2022-10-19,966408688449.8091
2022-10-20,952627682841.667
2022-10-21,948870473181.127
2022-10-22,956533169071.9918
2022-10-23,960796473265.2579
2022-10-24,980002311730.1434
2022-10-25,967803679896.8218
2022-10-26,1009278868075.4148
2022-10-27,1044234790987.053
2022-10-28,1024384518109.4717
2022-10-29,1044079362264.7603
2022-10-30,1065551973940.2871
2022-10-31,1057701023506.5361
2022-11-01,1057922578260.5417
2022-11-02,1057816998602.8511
2022-11-03,1037886202791.3075
2022-11-04,1046058137813.1636
2022-11-05,1101186092978.0005
2022-11-06,1103071809022.902
2022-11-07,1075069544767.3121
2022-11-08,1069456182601.5082
2022-11-09,961333620438.6276
2022-11-10,831479701405.6488
2022-11-11,924732340364.0378
2022-11-12,904670978731.362
2022-11-13,881116598638.735
2022-11-14,859074245253.1931
2022-11-15,871999266549.255
2022-11-16,883191255745.1343
2022-11-17,869460724152.9669
2022-11-18,866154739591.8593
2022-11-19,870079075561.893
2022-11-20,871234257280.7877
2022-11-21,842036192723.5547
2022-11-22,821262036833.909
2022-11-23,842068895079.7578
2022-11-24,869866510097.1046
2022-11-25,871922722744.1049
2022-11-26,868705741527.8651
2022-11-27,871240266324.2229
2022-11-28,871313540047.1747
2022-11-29,854788093490.1063
2022-11-30,869369135728.6923
2022-12-01,903469788161.3507
2022-12-02,890523204986.0255
2022-12-03,901827259770.174
2022-12-04,884566879171.1064
2022-12-05,897522214640.1324
2022-12-06,889345840197.6002
2022-12-07,893146735292.8273
2022-12-08,877105285159.4016
2022-12-09,895337326237.003
2022-12-10,889756523669.6497
2022-12-11,889673631659.6672
2022-12-12,886594190098.2219
2022-12-13,886757234147.1702
2022-12-14,906486762345.5149
2022-12-15,902895332647.9293
2022-12-16,881290572815.7119
2022-12-17,833820764350.8466
2022-12-18,844732839963.7443
2022-12-19,844055827049.9631
2022-12-20,825919108862.8158
2022-12-21,849281912093.2316
2022-12-22,843532326679.2875
2022-12-23,844846458686.8127
2022-12-24,844299529708.2854
2022-12-25,845342076365.195
2022-12-26,844107472118.435
2022-12-27,848191715235.614
2022-12-28,840489281772.0668
2022-12-29,827395908388.5054
2022-12-30,831261620180.643
2022-12-31,829262009288.9207
2023-01-01,828578631897.6833
2023-01-02,832069367936.0369
2023-01-03,839087693596.8314
2023-01-04,839763043598.0459
2023-01-05,855264809503.2738
2023-01-06,851365654059.8236
2023-01-07,858846723485.5535
2023-01-08,858630201944.9802
2023-01-09,870969898905.1096
2023-01-10,884075790359.1389
2023-01-11,893998843090.7368
2023-01-12,920221455955.9388
2023-01-13,943425456000.234
2023-01-14,980156530125.4415
2023-01-15,1023564319030.1183
2023-01-16,1023325784973.2423
2023-01-17,1031596626629.7444
2023-01-18,1029926942491.8129
2023-01-19,994668060682.4417
2023-01-20,1012972057556.8071
2023-01-21,1077563602371.1854
2023-01-22,1070206118541.6836
2023-01-23,1076150913819.6925
2023-01-24,1086692209867.7136
2023-01-25,1058187859613.2466
2023-01-26,1084394573728.8381
2023-01-27,1085444675000.6198
2023-01-28,1091777366771.4906
2023-01-29,1084832382430.0546
2023-01-30,1118925425329.4685
2023-01-31,1075286900284.5294
2023-02-01,1089808045778.8594
2023-02-02,1117435290921.9521
2023-02-03,1116226896797.8271
2023-02-04,1123522036967.1438
2023-02-05,1124379149142.536
2023-02-06,1105059214010.0854
2023-02-07,1096678425701.485
2023-02-08,1136961405021.4658
2023-02-09,1123489580121.006
2023-02-10,1060566159246.0983
2023-02-11,1055756021755.0193
2023-02-12,1069484553336.4537
2023-02-13,1061525981348.8113
2023-02-14,1054063281843.7329
2023-02-15,1078839539516.8589
2023-02-16,1155593907100.7397
2023-02-17,1119696469586.8804
2023-02-18,1170819879731.873
2023-02-19,1171045340066.0557
2023-02-20,1160056769627.4275
2023-02-21,1181650265329.1113
2023-02-22,1159353880372.215
2023-02-23,1151343644060.1567
2023-02-24,1147747484380.8623
2023-02-25,1113247273605.3423
2023-02-26,1108933843701.5908
2023-02-27,1130798839089.3003
2023-02-28,1124724535889.3787
2023-03-01,1106942278129.539
2023-03-02,1132964754992.3477
2023-03-03,1121593889758.235
2023-03-04,1077247698255.6957
2023-03-05,1072693072348.2793
2023-03-06,1073804713025.527
2023-03-07,1073160124306.8698
2023-03-08,1065469889199.6809
2023-03-09,1041753878241.7118
2023-03-10,980411581585.0658
2023-03-11,975616256614.47
2023-03-12,981991187379.8297
2023-03-13,1050681469980.8055
2023-03-14,1114155592987.907
2023-03-15,1135015318354.6567
2023-03-16,1106843704961.4836
2023-03-17,1132836377050.5261
2023-03-18,1209015542771.878
2023-03-19,1191611221231.8445
2023-03-20,1222020552977.7026
2023-03-21,1200995507805.6074
2023-03-22,1229356228684.2383
2023-03-23,1191415919895.9185
2023-03-24,1231825086641.372
2023-03-25,1199535841513.032
2023-03-26,1196781572993.0146
2023-03-27,1209163965457.0786
2023-03-28,1176076418555.4219
2023-03-29,1192786452333.301
2023-03-30,1225401718033.411
2023-03-31,1216261359036.508
2023-04-01,1234766103895.3452
2023-04-02,1233890695017.7925
2023-04-03,1222047334898.2578
2023-04-04,1214349951433.2964
2023-04-05,1235648525510.9006
2023-04-06,1242070013769.8591
2023-04-07,1229803676804.4478
2023-04-08,1225471710983.9028
2023-04-09,1222799611314.3179
2023-04-10,1233874405004.374
2023-04-11,1271231265196.7402
2023-04-12,1282354525017.7163
2023-04-13,1277439558583.2212
2023-04-14,1307860558988.4119
2023-04-15,1327867487220.099
2023-04-16,1325459079977.3584
2023-04-17,1335482924695.3062
2023-04-18,1302485279708.8372
2023-04-19,1334516356922.313
2023-04-20,1258113454026.1018
2023-04-21,1241560463619.184
2023-04-22,1198905682792.3657
2023-04-23,1222371913579.6868
2023-04-24,1211483923105.822
2023-04-25,1206593729469.8503
2023-04-26,1231460710053.7964
2023-04-27,1229872212893.2593
2023-04-28,1260905450731.98
2023-04-29,1254891791603.7803
2023-04-30,1255278158837.5706
2023-05-01,1250843750158.9424
2023-05-02,1214563056646.7085
2023-05-03,1231409547309.8845
2023-05-04,1244915791397.9478
2023-05-05,1235899211896.2883
2023-05-06,1269692905781.2732
2023-05-07,1235741838146.7065
2023-05-08,1227935566006.1108
2023-05-09,1189827192469.8086
2023-05-10,1189541337771.1697
2023-05-11,1190474708276.8013
2023-05-12,1163774871065.3582
2023-05-13,1170442245904.3042
2023-05-14,1167257963300.8
2023-05-15,1173127404903.4753
2023-05-16,1181631697878.0554
2023-05-17,1175822848048.4297
2023-05-18,1185823230980.5012
2023-05-19,1170237613586.3423
2023-05-20,1172558200099.691
2023-05-21,1179136398005.2239
2023-05-22,1165203891108.9863
2023-05-23,1171053301196.4268
2023-05-24,1186106032040.9253
2023-05-25,1155469953482.492
2023-05-26,1158078029494.975
2023-05-27,1169215723369.633
2023-05-28,1174080158018.128
2023-05-29,1217861601763.463
2023-05-30,1203802165937.2742
2023-05-31,1206283476566.5024
2023-06-01,1188521648753.2153
2023-06-02,1175438870800.1006
2023-06-03,1196741905842.6213
2023-06-04,1190492270239.8657
2023-06-05,1192046464119.6375
2023-06-06,1134654993271.9482
2023-06-07,1180732260314.2634
2023-06-08,1142933739883.9106
2023-06-09,1149267753695.486
2023-06-10,1145123837429.9727
2023-06-11,1098067891782.1223
2023-06-12,1098864810218.6544
2023-06-13,1095502213031.1678
2023-06-14,1098452160904.478
2023-06-15,1063059983819.3114
2023-06-16,1075290065162.4707
2023-06-17,1100538612119.2742
2023-06-18,1109017667311.8428
2023-06-19,1102334001271.8872
2023-06-20,1115047510832.9258
2023-06-21,1159706107258.733
2023-06-22,1215413414694.748
2023-06-23,1207236662998.5398
2023-06-24,1232341682805.5166
2023-06-25,1224012100730.6697
2023-06-26,1229441463317.072
2023-06-27,1215424732964.238
2023-06-28,1230752893139.4941
2023-06-29,1200200848780.9414
2023-06-30,1216016897931.2087
2023-07-01,1236486138092.439
2023-07-02,1241356184013.0593
2023-07-03,1245404848474.3054
2023-07-04,1260365192311.7927
2023-07-05,1248231119927.6367
2023-07-06,1234656715218.1594
2023-07-07,1209491798287.0151
2023-07-08,1222982051732.0752
2023-07-09,1222395807639.7312
2023-07-10,1216940100303.7979
2023-07-11,1227328658207.6506
2023-07-12,1233052898811.5498
2023-07-13,1227011047497.5898
2023-07-14,1300488771986.7666
2023-07-15,1258990785543.3452
2023-07-16,1259462718935.5007
2023-07-17,1254173922431.204
2023-07-18,1251826996217.5845
2023-07-19,1241220657627.4407
2023-07-20,1246938125829.6406
2023-07-21,1244511650917.5647
